No;Tanggal ;Tweet_clean;Tweet_stemming;Label_sentiment
1951;28/07/2025;Hai Kak Kami perlu konfirmasi NIK sudah terdaftar sebagai NPWP ini maksudnya NIK Kakak sudah diaktifkan sebagai NPWP atau NIK sudah terdaftar di akun coretax Apakah Kakak mencoba melakukan registrasi pada coretax namun muncul notifikasi NIK sudah terduplikasi Jika iya;konfirmasi nik daftar npwp maksud nik aktif npwp nik daftar akun coretax coba registrasi coretax muncul notifikasi nik duplikasi;Neutral
1952;28/07/2025;Bayar SPT di detik terakhir Cek tanggal di Bukti Penerimaan Negara Itu yang jadi acuan sah Pastikan tidak lewat deadline hindari telat lapor amp bayar Pajak SPT Coretax;bayar detik periksa tanggal bukti terima negara acu sah pasti deadline hindar lambat lapor bayar pajak coretax;Negative
1953;28/07/2025;Mohon info dan bantuan terkaut Coretax Sudsh minggu berusaha mengubah data WP tetapi tidak b hasil terus apa benar aplikasi coretax sdg bermasalah;informasi bantu kaut coretax sudsh minggu usaha ubah data wajib pajak b hasil aplikasi coretax sdg masalah;Negative
1954;28/07/2025;gak expect udah senin aja udah harus buka outlook zahir dan coretax lagi;expect senin buka outlook zahir coretax;Neutral
1955;28/07/2025;Kak Klo email atau nmr wa support utk Coretax adakah kak;email nomor wa support coretax ada;Neutral
1956;28/07/2025;Apa jadinya kalau kamu tahun depan gabisa lapor SPT Tahunan karena lupa aktivasi akun Segera aktivasi akun dan buat Kode Otorisasi atau Sertifikat Digital di Coretax DJP untuk bisa menandatangani SPT Tahunan tahun depan SPTTahunan AktivasiAkunCoretax CoretaxDJP;lapor tahun lupa aktivasi akun aktivasi akun kode otorisasi sertifikat digital coretax djp menandatangani tahun spttahunan aktivasiakuncoretax coretaxdjp;Neutral
1957;29/07/2025;min kalau mengajukan penghapusan bunga dari STP bisa lewat coretax ya Bunga pembetulan spt tapi stpnya keluar tahun ini;admin aju hapus bunga stp coretax bunga betul stpnya;Negative
1958;29/07/2025;KawanPajak bagi WP Badan dengan tahun buku yang tidak sama dengan tahun kalender misalnya Agustus Juli pelaporan SPT Tahunan PPh Tahun Pajak sudah dilakukan lewat Coretax mulai Agustus;kawanpajak wajib pajak badan buku kalender agustus juli lapor tahun pph pajak coretax agustus;Neutral
1959;29/07/2025;iya sama kaka FP ku juga banyak yg pakai NIKiya semoga bisa bsok udah hampir hari error coretax;fp ku pakai nikiya moga besok error coretax;Negative
1960;29/07/2025;Hai Kak Apakah masih terkendala Mohon maaf atas ketidaknyamanannya Sebelum mengakses coretax kembali disarankan untuk mencoba langkah berikut Clear cache amp cookies pada browser Gunakan Private atau Incognito Window Gunakan browser atau perangkat yang berbeda;kendala maaf ketidaknyamanannya akses coretax saran coba langkah cache cookies browser private incognito window browser perangkat beda;Neutral
1961;29/07/2025;taxmin mau tanya Kalo kita menerbitkan FP ke lawan transaksi yg WAPU Apakah kita bisa cek di coretax kita terkait lawan transaksi itu sudah bayar FP nya atau belum Terimakasih;admin terbit fp lawan transaksi wapu periksa coretax kait lawan transaksi bayar fp nya terima kasih;Neutral
1962;29/07/2025;Hai Kak Secara ketentuan PMK Tahun tidak diatur secara khusus ka namun dalam perekaman permohonan aplikasi coretax hanya dapat memilih satu NTPN untuk satu masa pajak dan satu jenis pajak ya Kak TksAnka;tentu pmk atur khusus rekam mohon aplikasi coretax pilih ntpn pajak jenis pajak tksanka;Neutral
1963;29/07/2025;Hai Kak Mohon maaf atas ketidaknyamanannya Mohon Kesediaannya untuk mencoba kembali secara berkala Selain itu sebelum mengakses coretax disarankan untuk mencoba langkah berikut Clear cache amp cookies pada browser Gunakan Private atau Incognito Window Gunakan;maaf ketidaknyamanannya sedia coba kala akses coretax saran coba langkah cache cookies browser private incognito window;Neutral
1964;29/07/2025;fakturnya tidak ada yang salah min hanya saja di coretax yang seharusnya down payment malah menjadi down payment urutannya yang salah;faktur salah admin coretax down payment down payment urut salah;Negative
1965;29/07/2025;Hai Kak Apakah yang dimaksud Faktur Pajak uang muka yang dibuat pada aplikasi efaktur desktop Jika iya saat ini belum dapat dibuat faktur pelunasan dengan otomatis pada aplikasi coretax Maka atas faktur pelunasan tersebut silahkan dibuat terpisah pada aplikasi coretax;faktur pajak uang muka aplikasi efaktur desktop faktur lunas otomatis aplikasi coretax faktur lunas silah pisah aplikasi coretax;Neutral
1966;29/07/2025;Hai Kak Apakah kakak sudah mendapatkan email dari Direktorat Jenderal Pajak berisi dokumen ID Pengguna dan Kata Sandi sementara untuk login pada Coretax Jika belum mendapatkan email dari Direktorat Jenderal Pajak silahkan Klik Lupa Kata Sandi di laman;email direktorat jenderal pajak isi dokumen id guna sandi login coretax email direktorat jenderal pajak silah klik lupa sandi laman;Neutral
1967;29/07/2025;tgl juli saya buat FP no berhasil di approve amp didownload PDFnya Hari ini Juli pembeli memberitahu FP yang tgl Juli tidak masuk pada coretax mereka Setelah kami cek FP yg kami buat hilang dari coretax Mohon infomasinya;tanggal juli fp nomor hasil approve unduh pdfnya juli beli memberitahu fp tanggal juli masuk coretax periksa fp hilang coretax infomasinya;Negative
1968;29/07/2025;Hai Kak Dokumen nota penjualan jasa yang dibuatdikeluarkan untuk penyerahan jasa kepelabuhanan termasuk di Pasal Per tahun Apabila lawan transaksi Kakak membuat dokumen tertentu yang kedudukannya dipersamakan dengan Faktur Pajak melalui coretax data akan;dokumen nota jual jasa dibuatdikeluarkan serah jasa kepelabuhanan pasal lawan transaksi dokumen duduk sama faktur pajak coretax data;Neutral
1969;29/07/2025;Hai Kak Secara ketentuan PMK Tahun tidak diatur secara khusus ka namun dalam perekaman permohonan aplikasi coretax hanya dapat memilih satu NTPN untuk satu masa pajak dan satu jenis pajak ka TksSrum;tentu pmk atur khusus rekam mohon aplikasi coretax pilih ntpn pajak jenis pajak tkssrum;Neutral
1970;29/07/2025;Hai Kak Mohon maaf Kak Converter XML untuk Pencatatan Pembukuan Sederhana belum tersedia Silakan lakukan pengecekan secara berkala pada laman Sebagai informasi tambahan Kakak dapat melakukan input data Pencatatan Pembukuan Sederhana secara keyin;maaf converter xml catat buku sederhana sedia sila laku cek kala laman informasi tambah input data catat buku sederhana keyin;Neutral
1971;29/07/2025;Hai Kak Terkait status error ketika mengimpor file xml Bukti potong A di Coretax dipastikan terlebih dahulu Template excel impor XML diunduh di pilih Bukti Pemotongan A BPA Untuk NPWP Pemotong adalah NPWP digit dari NPWP Pemotong di;kait status error impor file xml bukti potong a coretax template excel impor xml unduh pilih bukti potong a bpa npwp potong npwp digit npwp potong;Neutral
1972;29/07/2025;Hai Kak Mohon maaf atas ketidaknyamanannya Pembetulan SPT di coretax pada umumnya menggunakan skema delta SPT termasuk SPT Masa PPN yaitu mencatat selisih antara nilai KBLB pada SPT normal dengan nilai KBLB yang seharusnya pada SPT pembetulan Apabila kakak masih;maaf ketidaknyamanannya betul coretax skema delta ppn catat selisih nilai kblb normal nilai kblb betul;Neutral
1973;29/07/2025;Hai Kak Untuk penginputan di Coretax silakan akses menu BPPU masukkan identitas lawan transaksi Pada kolom Pajak Penghasilan silakan pilih Fasilitas Fasilitas Lainnya Nama Objek Pajak Pemotongan atas Pemungutan PPh atas transaksi penjualan barang atau penyerahan;penginputan coretax sila akses menu bppu masuk identitas lawan transaksi kolom pajak hasil sila pilih fasilitas fasilitas nama objek pajak potong mungut pph transaksi jual barang serah;Neutral
1974;29/07/2025;Hai Kak Retur FP masukan yang terjadi pada tahun dapat dilakukan baik sebagian maupun seluruhnya melalui portal wajib pajak coretax Terkait penginputan nota retur atas FP masukan langkah yang harus dilakukan adalah masuk melalui menu eFaktur gt Pajak Masukan;retur fp masuk portal wajib pajak coretax kait penginputan nota retur fp masuk langkah masuk menu efaktur pajak masuk;Neutral
1975;29/07/2025;Kak ini tuh bisa dicek gak sih kalo dgt ini udh pernah d laporin sama siapa Trs d coretax bisa tau juga ga pihak LN itu transaksi sama siapa aja di indonesia Makasih kak;tuh cek dgt laporin coretax ln transaksi indonesia terima kasih;Negative
1976;29/07/2025;Hai Kak Apabila saat pendaftaran NPWP muncul keterangan NIK sudah terdaftar artinya NIK tersebut sudah terdaftar sebagai NPWP sehingga Kakak tidak perlu untuk melakukan pendaftaran NPWP kembali Untuk bisa mengakses akun coretax Kakak dapat langsung melakukan lupa password;daftar npwp muncul terang nik daftar nik daftar npwp daftar npwp akses akun coretax langsung lupa password;Neutral
1977;29/07/2025;Hai Kak Untuk mekanisme uang muka di sistem coretax silahkan centang uang muka terlebih dahulu pada saat pembuatan Faktur Pajak Keluaran dan ketika Kakak menambahkan detail barangjasa untuk harga satuan silahkan diisikan sesuai dengan nilai kontrak yang diterima Pada DPP;mekanisme uang muka sistem coretax silah centang uang muka buat faktur pajak keluar detail barangjasa harga satu silah isi sesuai nilai kontrak terima dpp;Neutral
1978;29/07/2025;Hai Kak Mohon maaf atas ketidaknyamanannya Terkait error tersebut silakan mencoba untuk melakukan halhal berikut lakukan clear cache amp cookies pada browser gunakan private browser incognito window untuk mengakses coretax gunakan browser atau perangkat lain;maaf ketidaknyamanannya kait error sila coba halhal laku cache cookies browser private browser incognito window akses coretax browser perangkat la;Neutral
1979;29/07/2025;gila ya ini coretax tiap bulan peraturan berubah ubah terus pookie;gila coretax atur ubah ubah pookie;Negative
1980;29/07/2025;Mjb jadi yg berlaku itu nomor yg dicetakan faktur atau nomor yang tampil di display coretax min;mjb laku nomor cetak faktur nomor tampil display coretax admin;Negative
1981;29/07/2025;Hai Kak Apakah proses pendaftaran NPWPnya sudah selesai Jika sudah selesai kakak dapat melakukan cetak kartu NPWP Elektronik melalui Coretax Pada sistem Coretax silakan login dahulu lalu pilih menu Portal Saya gt Dokumen Sayagt Klik tombol Hasilkan Dokumen Silakan klik;proses daftar npwpnya selesai selesai cetak kartu npwp elektronik coretax sistem coretax sila login pilih menu portal dokumen sayagt klik tombol hasil dokumen sila klik;Neutral
1982;29/07/2025;iya kak yang pakai NIK gak bisa muncul kosong form nya kalau pakai NPWP baru muncultp gimana kalau NPWP yang gak bisa ditemukan makin ribet coretax;pakai nik muncul kosong form nya pakai npwp muncultp npwp temu ribet coretax;Negative
1983;29/07/2025;Hai Kak Atas permohonan SKB yang Kakak ajukan melalui Coretax pastikan kakak telah menyelesaikan alur kasus sampai memperoleh Bukti Penerimaan Elektronik BPE Setelah penelitian di KPP selesai SKB dapat diunduh melalui Menu Portal Saya Dokumen Saya Jika Kakak telah;mohon skb aju coretax pasti selesai alur oleh bukti terima elektronik bpe teliti kpp selesai skb unduh menu portal dokumen;Neutral
1984;29/07/2025;Hai Kak Mohon maaf atas ketidaknyamanannya Perutean Kasus pada Alur Kasus akan muncul otomatis ya Kak Jika kosong atau tidak muncul silakan coba secara berkala Kakak bisa melakukan beberapa langkah berikut sebelum mengakses Coretax Gunakan privateincognito;maaf ketidaknyamanannya rute alur muncul otomatis kosong muncul sila coba kala langkah akses coretax privateincognito;Negative
1985;29/07/2025;Email saya cuma itu aja ngga ada email lain dan di aplikasi pajak juga pakai email itu saat saya buka aplikasi mpajak ada tertera email itu tapi kenapa saat aktivasi coretax malah tanda x merah;email email la aplikasi pajak pakai email buka aplikasi mpajak tera email aktivasi coretax tanda x merah;Neutral
1986;29/07/2025;Hai Kak Mohon maaf atas ketidaknyamanannya Terkait kendala loading pada saat pendaftaran NPWP melalui Coretax silakan ditunggu terlebih dahulu dan bisa dicoba kembali secara berkala di perangkat yang berbeda Jika masih terkendala silakan kakak ke KPP untuk dibantu proses;maaf ketidaknyamanannya kait kendala tunggu daftar npwp coretax sila tunggu coba kala perangkat beda kendala sila kpp bantu proses;Neutral
1987;29/07/2025;Hai Kak Mohon maaf atas ketidaknyamanannya Silakan Kakak dapat melakukan langkah berikut sebelum mengakses laman Coretax Clear cookies dan cache pada browser Gunakan browser lain Gunakan private window Mozillaincognito window Chrome Gunakan jaringan internet;maaf ketidaknyamanannya sila langkah akses laman coretax cookies cache browser browser la private window mozillaincognito window chrome jaring internet;Neutral
1988;29/07/2025;kenapa ya cuma ini aja respon nya sedangkan coretax sudah berhari error sudah dilakukan semua kak tetap gak bisa dan bukan saya aja SEMUA WP gak bisa Jangan sekedar copy paste jawaban yg sudah aja tapi gak ada perbaikan;respon nya coretax hari error wajib pajak dar copy paste baik;Negative
1989;29/07/2025;Hai Kak Mohon maaf atas ketidaknyamanannya Silakan Kakak dapat melakukan langkah berikut sebelum mengakses laman Coretax Clear cookies dan cache pada browser Gunakan browser lain Gunakan private window Mozillaincognito window Chrome Gunakan jaringan;maaf ketidaknyamanannya sila langkah akses laman coretax cookies cache browser browser la private window mozillaincognito window chrome jaring;Neutral
1990;29/07/2025;Spt tahunan msh lama sih tp udh kepikiran mumetnya grgr coretax banyak perubahan mulu;tahun pikir mumet grgr coretax ubah;Negative
1991;29/07/2025;min untuk pajak pribadi melaporkan pakai coretax tahun depan ya;admin pajak pribadi lapor pakai coretax;Neutral
1992;29/07/2025;apakah orang pribadi yang menjual rumah harus melaporkan spt unifikasi bulanan di coretax jika ya bagaimana caranya;orang pribadi jual rumah lapor unifikasi bulan coretax;Negative
1993;29/07/2025;Hai Kak Pada Aplikasi GENTA data yang disediakan merupakan hasil pemrosesan data dari Aplikasi Coretax DJP Tahun Pastikan kembali saat melakukan penyandingan data antara yang diunduh pada GENTA dengan data Faktur Pajak di Coretax adalah pada Masa Pajak yang sama ya;aplikasi genta data sedia hasil pemrosesan data aplikasi coretax djp pasti sanding data unduh genta data faktur pajak coretax pajak;Neutral
1994;29/07/2025;selamat siang izin menanyakan terkait dengan penambahan kuasa dalam sistem coretax mengapa sampai sekarang masih error ya;selamat siang izin kait tambah kuasa sistem coretax error;Negative
1995;29/07/2025;Hai Kak Mohon maaf atas ketidaknyamananya Silakan Kakak coba beberapa langkah berikut sebelum mengakses Coretax Pastikan jaringan internet stabil Clear cache amp cookies pada browser Gunakan private browserincognito window Gunakan jaringan;maaf ketidaknyamananya sila coba langkah akses coretax pasti jaring internet stabil cache cookies browser private browserincognito window jaring;Neutral
1996;29/07/2025;min saya mau verifikasi nomor hp di coretax kok kodenya ga ada yg masuk padahal nomor hp sudah benar dan sudah coba resend beberapa kali yang email juga lama bgt masuknya;admin verifikasi nomor seluler coretax kode masuk nomor seluler coba resend kali email banget masuk;Neutral
1997;29/07/2025;Coretax taix gue mo upload doang ini please lah gausah lelaguan banyak dramaa;coretax taix upload doang tolong gausah lagu dramaa;Negative
1998;29/07/2025;iya kak itu solusinya kak faktur pajak masukan uang muka dan pelunasan di peroleh melalui efaktur dapat disinkronkan dengan coretax SPR masa PPN jadinya harga jualdpp yang di peroleh menjadi double di coretax untuk pelunasan dpp dan ppn nol sedang untuk harga jual muncul;solusi faktur pajak masuk uang muka lunas oleh efaktur sinkron coretax spr ppn harga jualdpp oleh double coretax lunas dpp ppn nol harga jual muncul;Neutral
1999;29/07/2025;Saya tahu jika mulai teriakteriak tentang ketidak adilan Termasuk CORETAX ini maka mulai cari bahasan lain Mereka lebih suka kejahatan ada di muka bumi ketimbang ilusi kemenangannya terusik;teriakteriak tidak adil coretax cari bahas la suka jahat muka bumi ketimbang ilusi menang usik;Negative
2000;29/07/2025;kejar target bebas bug dan error Juli bohong kamu tukang bohong wkwkwk kata gue mah bebasin sanksi denda dulu sampe sistem lu bener ga bakal itu Juli minimal sampe tahun ke depan bebas sanksi denda dulu negara lu mau bubar ege;kejar target bebas bug error juli bohong tukang bohong mah bebasin sanksi denda sistem juli minimal bebas sanksi denda negara bubar ege;Negative
